,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.0317493677139282,1.076532959938049,1.0187183618545532,1.1369808912277222,1.1270108222961426,1.725048542022705,1.103383183479309,0.967854917049408,1.843795895576477,1.5891658067703247,1.161362648010254,0.8178345561027527,1.0536454916000366,1.6771559715270996,0.9614804983139038,0.8896560668945312,1.125476956367493,1.3176687955856323,0.99921053647995,1.2730038166046145,1.1707360744476318,0.9823260307312012,1.371902346611023,0.9494989514350892,1.496795654296875,1.2201493978500366,1.0530991554260254,0.839053750038147,1.3283700942993164,1.3108738660812378,0.9340227246284484,0.8965491652488708,1.5845943689346311,1.2085496187210083,1.5226103067398071,1.0297915935516355,1.1928685903549194,1.9338576793670652,1.0809948444366455,1.2379440069198608,1.1453611850738523,0.9737924337387084,1.491663932800293,1.6128233671188354,1.4281630516052246,1.5295538902282717,1.1937140226364136,1.2938988208770752,1.2262743711471558,0.8130402565002441,1.775884747505188,1.2335628271102903,1.4195120334625244,1.185799241065979,1.221156120300293,1.7994204759597778,0.5223304033279419,1.0093703269958496,1.3356837034225464,1.271223068237305,1.0756492614746094,0.7232742309570312,1.1749813556671145,0.732928454875946,0.918845236301422,1.0571668148040771,1.236788630485535,1.2238340377807615,1.0051969289779663,1.3976093530654907,1.595829725265503,1.059998631477356,1.144302487373352,1.2183879613876345,1.0326138734817505,1.3621612787246704,1.1677937507629397,0.6910437941551208,1.912191152572632,0.938620150089264,0.8540557622909546,1.4831116199493408,1.164148449897766,1.4065256118774414,0.9085398316383362,0.7980772256851196,0.6079714298248291,1.6173149347305298,1.441229224205017,0.9744203090667723,1.5250802040100098,1.082218050956726,1.3973345756530762,0.6658421158790588,1.203047752380371,1.2476792335510254,0.9707902669906616,0.8063605427742004,1.473094820976257,1.1502267122268677,1.371821641921997,0.9161604046821594,1.323952078819275,1.150079607963562,1.4911508560180664,1.4553940296173096,0.8807267546653748,1.1317657232284546,1.2086777687072754
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.1874818801879885,0.9456775188446044,1.031362771987915,1.184096097946167,1.303883671760559,0.8472152948379517,0.8986737728118896,0.8920997381210327,1.5532108545303345,1.751151442527771,1.1585508584976196,0.6994026899337769,1.1377904415130615,1.46600079536438,0.933594524860382,0.9206403493881226,1.0673447847366333,1.5229012966156006,1.0067628622055054,1.321617603302002,0.9963651895523072,0.997105836868286,1.4916070699691772,1.260599136352539,1.620764970779419,1.39723539352417,0.7743261456489563,0.9394421577453612,1.3365119695663452,1.093005657196045,1.0852168798446655,1.0254460573196411,1.0671993494033811,1.3103214502334597,1.6484923362731934,1.1450616121292114,1.1401010751724243,1.6586511135101318,1.074394702911377,1.3444344997406006,1.1385886669158936,1.095470309257507,1.1017694473266602,1.460525393486023,1.533915400505066,1.3099666833877563,1.263944149017334,1.4111212491989136,1.3627601861953735,0.8914492726325989,1.927909255027771,1.321423053741455,1.5783820152282717,1.3405705690383911,1.14614737033844,0.92592191696167,0.5972194075584412,1.0805310010910034,1.440938115119934,1.316839575767517,1.1284048557281494,0.7884873151779175,1.2841800451278689,0.8583120703697205,1.070152759552002,0.9655387997627258,1.173754096031189,1.2522845268249512,1.0862232446670532,1.5337222814559937,1.4124871492385864,1.2096772193908691,1.1808228492736816,1.1405882835388184,1.1025546789169312,1.2539998292922974,1.341540813446045,0.8309050798416138,1.9894802570343015,1.0154316425323486,1.0002565383911133,1.3155325651168823,1.049724578857422,1.3114863634109497,0.6833992004394531,0.8260929584503174,0.6491762399673462,1.5955215692520142,1.2780678272247314,1.2336678504943848,1.7050764560699463,0.8902350068092346,1.3624049425125122,0.5826550126075745,1.2510570287704468,1.5997706651687622,0.927076518535614,0.8776260614395142,1.3754069805145264,1.3723042011260986,1.4278321266174316,1.0156567096710205,1.3066699504852295,1.3546555042266846,1.5383416414260864,1.555087327957153,1.078415036201477,1.1921610832214355,1.0810691118240356
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.0114340782165527,1.050236701965332,1.0505321025848389,1.1211578845977783,1.2138975858688354,0.9709458947181702,0.947162389755249,1.0569789409637451,1.9233920574188232,1.601494550704956,1.3050111532211304,0.740800678730011,1.3133050203323364,1.2202534675598145,1.0081506967544556,0.8389626145362854,1.2111029624938965,1.3491003513336182,1.0316989421844482,1.4916621446609497,1.1202971935272217,1.2212878465652466,1.5500977039337158,1.511240839958191,1.7950857877731323,1.1166865825653076,0.8373903036117554,0.8366984724998474,1.2855082750320437,1.137500882148743,0.921875774860382,1.101755142211914,1.3322668075561523,0.8096444606781006,1.410607099533081,1.2208428382873535,0.9079426527023317,1.7915493249893188,1.0507473945617676,1.4150803089141846,1.2408660650253296,1.0848281383514404,1.079806566238403,1.4419496059417725,1.0796644687652588,1.3275878429412842,1.2886654138565063,1.2588554620742798,1.3485569953918457,0.9318779706954956,1.2863612174987793,1.0501244068145752,1.3798233270645142,1.3324368000030518,1.2463350296020508,1.2431119680404663,0.6719326972961426,1.1845325231552124,1.5824668407440186,1.3140308856964111,1.3491653203964231,0.792766809463501,0.8772801756858826,0.9174078106880188,1.1637777090072632,1.0257065296173096,1.256138563156128,1.323888659477234,0.9451237320899964,1.1621291637420654,1.4304510354995728,1.3344460725784302,1.2883503437042236,1.3324291706085205,0.8758792877197266,1.460134983062744,1.4151383638381958,0.7533119320869446,2.112063407897949,1.098353385925293,0.897087037563324,1.254684329032898,1.161447048187256,1.3206411600112915,0.7851481437683105,0.6993772983551025,0.6355082392692566,1.387372612953186,1.4140642881393433,1.0286264419555664,1.8288218975067136,0.9657119512557985,1.3977711200714111,0.6389150023460388,1.4456796646118164,1.235462307929993,1.059653639793396,0.8800947666168213,1.3317257165908811,1.4878699779510498,1.3769718408584597,1.1479583978652954,1.4482518434524536,0.9891992211341858,1.5424898862838743,1.2312839031219482,1.0369220972061155,0.9603942036628724,1.1980202198028564
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.1213676929473877,0.9047187566757202,0.8461290597915649,0.8604548573493958,1.196195363998413,0.9314828515052797,0.9284626245498656,1.0455429553985596,2.1601264476776123,1.8192917108535769,0.9497631788253784,0.717540979385376,1.0652315616607666,1.5064882040023804,0.925224244594574,0.9189205169677734,1.1249802112579346,1.3564480543136597,1.073357343673706,1.6095199584960938,1.191869616508484,1.2593799829483032,1.6039421558380127,1.2247986793518066,1.115654230117798,1.1704106330871582,0.887427568435669,0.8922433257102966,1.4082173109054563,1.264818787574768,1.0502103567123413,1.2411036491394043,1.588991641998291,0.8624401688575745,1.4274710416793823,1.180524468421936,1.0512480735778809,1.859971046447754,1.0524756908416748,1.029038667678833,1.3318830728530884,1.0357826948165894,1.192033767700195,1.6451973915100098,1.0905940532684326,1.2349048852920532,0.9467520713806152,1.2200220823287964,1.283361554145813,1.0109919309616089,1.8994566202163696,1.1846617460250854,1.2501202821731567,1.3133052587509155,1.0870190858840942,1.1311979293823242,0.7079077959060669,1.2717905044555664,1.6442337036132812,1.2138904333114624,1.3259713649749756,0.9085970520973206,0.9451386332511902,1.017278075218201,1.2133883237838743,1.048526644706726,1.4023106098175049,1.208816647529602,0.96787291765213,1.1853429079055786,1.5405032634735107,1.1379352807998655,1.381601095199585,1.4140374660491943,0.8938059210777283,1.1829034090042114,1.3583804368972778,0.8256228566169739,1.5822677612304688,0.7266976237297058,0.976051151752472,1.2192111015319824,1.2014706134796145,1.4669934511184692,0.7134863138198853,0.6272170543670654,0.9967887997627258,1.3155192136764526,1.4269294738769531,0.9231112003326416,1.6383264064788818,0.9107456803321838,1.6287633180618286,0.6909091472625732,1.544423222541809,1.56181001663208,0.9303051233291626,0.8971666693687439,1.3559478521347046,1.5963523387908936,1.5302461385726929,1.141241192817688,1.3085503578186035,1.0534319877624512,1.782012939453125,1.4018768072128296,1.0289740562438965,0.9373806715011596,1.3180807828903198
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.052295207977295,0.7723215222358704,0.924553155899048,1.035838007926941,1.1969738006591797,0.9350041151046752,0.9768235087394714,1.1288554668426514,1.804359436035156,1.725315809249878,0.9359185695648192,0.7762371301651001,1.2406911849975586,1.4191577434539795,1.0790735483169556,0.806389331817627,1.2361080646514893,1.476399064064026,1.1129335165023804,1.135491967201233,0.9840552806854248,1.4034910202026367,1.7175103425979614,1.187923789024353,1.2879093885421753,1.2662270069122314,0.8828884959220886,0.7759174108505249,1.349600315093994,1.0351871252059937,0.9583427309989928,1.145085692405701,1.7285081148147583,0.8806427121162415,1.491735816001892,1.2058371305465698,0.8581770062446594,2.028017282485962,1.070460081100464,1.1400628089904783,1.1939111948013306,1.1460402011871338,1.0358614921569824,1.6140713691711426,1.1624747514724731,1.3297488689422607,0.9691203236579896,1.345797061920166,1.3098022937774658,1.070473551750183,2.054909467697144,1.017109990119934,1.2549532651901243,1.4195317029953003,1.2465193271636963,1.2573370933532717,0.5820340514183044,0.9621236324310304,1.5641419887542725,1.2922768592834473,1.3653520345687866,0.7640182971954346,1.0444111824035645,1.058480143547058,1.0471348762512207,1.0574206113815308,1.4751585721969604,1.346956729888916,1.0034099817276,1.1237183809280396,1.5783867835998535,1.0053952932357788,0.9416115283966064,0.9496170282363892,0.9688379764556884,1.0505664348602295,1.392155408859253,0.8990470170974731,1.512426733970642,0.8171422481536865,1.0009443759918213,1.3365098237991333,1.2713255882263184,1.1884208917617798,0.7788129448890686,0.7158991098403931,1.1722674369812012,1.3276875019073486,1.4941816329956057,1.033804178237915,1.8557753562927248,0.943315863609314,1.20198392868042,0.5950846672058105,1.2554597854614258,1.7178579568862915,1.028878092765808,0.7170495390892029,1.2964860200881958,1.2567437887191772,1.7671480178833008,1.1964396238327026,1.2608383893966677,1.1752694845199585,1.5592230558395386,1.471882462501526,0.9325563311576844,1.14243745803833,1.3373994827270508
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.011483907699585,1.009680151939392,0.9520738124847412,0.9177829623222352,1.327945351600647,1.0071630477905271,1.0482388734817505,0.8775409460067749,1.8514952659606931,1.6502506732940674,1.0178992748260498,0.5707896947860718,1.3466980457305908,1.223866581916809,1.0097869634628296,0.8451313972473145,1.346929907798767,1.583396315574646,0.9296211004257202,1.1849201917648315,1.0821077823638916,1.0369155406951904,1.6604177951812744,1.2322837114334106,1.1407698392868042,1.398034691810608,0.8664634227752686,0.9109928011894226,1.5085477828979492,1.1462352275848389,1.0698513984680176,1.1257518529891968,1.744706630706787,0.8970823884010315,1.383894681930542,1.2050201892852783,0.8830432295799255,2.099871873855591,1.0717560052871704,1.1300277709960938,1.430082082748413,0.9458613395690918,1.0041524171829224,1.6594741344451904,1.0077589750289917,1.3522634506225586,0.9519895911216736,1.4366538524627686,1.281831979751587,1.0195749998092651,1.9102367162704468,1.0963736772537231,1.2341322898864746,1.3471348285675049,1.1020731925964355,1.4003089666366575,0.6423443555831909,1.1072529554367063,1.6008343696594238,1.3541154861450195,1.5418214797973633,0.7667645215988159,1.1031577587127686,0.9531770348548888,1.1750754117965698,1.1232203245162964,1.5429749488830566,1.2961138486862185,1.02910053730011,1.1426324844360352,1.6170660257339478,1.1090385913848877,0.8632159233093262,1.0899038314819336,0.8700989484786987,1.4615107774734497,1.3855267763137815,0.9657824635505676,1.572627067565918,0.9032549262046814,1.0114414691925049,1.1443932056427002,1.3070809841156006,1.1942816972732544,0.8230779767036438,0.7802180647850037,1.3100674152374268,1.4481651782989502,1.3601770401000977,0.964690625667572,1.605026125907898,1.0110275745391846,1.382365107536316,0.6349075436592102,1.6077423095703125,0.9697709679603576,1.076939821243286,0.9771984219551086,1.2979240417480469,1.3976117372512815,1.5566085577011108,1.0057741403579712,1.2138153314590454,1.0029405355453491,1.7185757160186768,1.234093427658081,0.9878162145614624,1.0959839820861816,1.1591272354125977
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1.152809500694275,0.8842843770980835,0.8244441151618958,1.0306086540222168,1.4420647621154783,1.0617132186889648,0.9089563488960266,0.8385721445083618,2.056713342666626,1.895336031913757,1.0069701671600342,0.6273516416549683,1.118232011795044,1.3995131254196167,1.1223044395446775,0.7276995182037354,1.41377592086792,1.3381659984588623,0.9980971813201904,1.1270968914031982,1.1096444129943848,0.8451282382011414,1.177577018737793,1.3727259635925293,1.2692358493804932,1.281361103057861,0.9326118230819702,0.7951027750968933,1.615677833557129,0.9773445129394532,1.1576660871505735,1.13713800907135,1.6433597803115845,0.8879174590110779,1.4152828454971311,1.305477499961853,1.025180101394653,2.159213066101074,1.176565408706665,1.275926113128662,1.2175616025924685,0.9894645810127258,1.029682993888855,1.5779260396957395,0.960613489151001,1.1789342164993286,0.9623981714248656,1.1260440349578855,1.288223385810852,1.004474639892578,1.9879382848739624,0.8990251421928406,1.1180546283721924,1.2665863037109375,1.2030695676803589,1.2960658073425293,0.7196708917617798,1.1840875148773191,1.38433039188385,1.4472334384918213,1.6648844480514526,0.7996529936790466,1.2213948965072632,0.8703469038009644,1.2331973314285278,1.2350764274597168,1.1304739713668823,1.3695939779281616,1.0454241037368774,1.189975023269653,1.3767863512039185,1.0050667524337769,0.9856170415878296,1.2234680652618408,0.8389885425567627,1.4361921548843384,1.3121424913406372,0.6960358619689941,1.6207996606826782,0.7571865916252136,0.995215654373169,1.2489595413208008,1.0630905628204346,1.2706942558288574,0.87740159034729,0.7330217957496643,1.253983497619629,1.3919804096221924,1.080130100250244,1.102237105369568,1.6449145078659058,0.9192225933074952,1.5017578601837158,0.6611114740371704,1.4567999839782717,0.8496345281600952,0.990506947040558,0.9445102214813232,1.441817283630371,1.4551539421081543,1.7500633001327517,1.115530014038086,1.2038732767105105,1.143664836883545,1.6027427911758425,1.3786211013793943,1.1102690696716309,1.1645604372024536,1.1940739154815674
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1.1783757209777832,0.9265498518943788,0.8011715412139893,0.9327678680419922,1.228337049484253,0.9529752135276794,0.9736613631248474,0.9580007791519164,1.898242235183716,1.7076541185379028,1.1921284198760986,0.7786515951156616,1.0967565774917605,1.6084800958633425,0.9691884517669678,0.8626478314399719,0.8448973298072815,1.5096518993377686,1.0925686359405518,1.12767493724823,1.1320213079452517,0.9974876642227172,1.240278244018555,1.570867657661438,1.3663268089294434,1.4114711284637451,0.7972815632820129,0.8775665163993835,1.461184859275818,1.0524096488952637,1.0121474266052246,1.0136637687683103,1.6690407991409302,0.9250746965408324,1.3199747800827026,1.3296879529953003,1.0959043502807615,2.2375895977020264,0.9856643676757812,0.9502168893814088,1.359014868736267,1.0798524618148804,1.0961390733718872,1.6303930282592771,1.0649919509887695,1.1625657081604004,0.9860455989837646,1.1010081768035889,1.235179424285889,0.7843160033226013,2.2423551082611084,1.0318524837493896,1.3349506855010986,1.4643129110336304,1.2832825183868408,1.4894136190414429,0.6257050633430481,1.068882942199707,1.5591650009155271,1.5005346536636353,1.7205957174301147,0.8779950141906738,1.3425058126449585,0.9360525012016296,1.1685693264007568,0.994840443134308,1.1544443368911743,1.4502949714660645,0.7417697310447693,1.271134853363037,1.544873833656311,1.1154054403305054,1.046834111213684,1.1282391548156738,0.9067917466163636,1.4180197715759275,1.266075849533081,0.6731169819831848,1.6038269996643066,0.8041229248046875,0.9599997997283936,1.169899344444275,1.1738872528076172,1.1889009475708008,0.8997614979743958,0.8039163947105408,1.2305169105529783,1.48774516582489,1.2165058851242063,0.8907465934753418,1.830713987350464,0.9243319630622864,1.4010814428329468,0.6157026290893555,1.6269656419754028,1.4989148378372192,1.1476867198944092,0.7731465101242065,1.36942720413208,1.3362122774124146,1.8137414455413816,1.0125577449798584,1.3678193092346191,0.9659159183502196,1.7444535493850708,1.4387191534042358,1.2036628723144531,1.2501108646392822,0.97675222158432
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.902512788772583,1.0156916379928589,0.792656660079956,0.8316588401794434,1.4125595092773438,1.099350094795227,0.9226662516593932,0.8448039889335632,2.0173232555389404,1.750208020210266,1.0153708457946775,0.8834582567214966,1.2306652069091797,1.2221786975860596,1.1211329698562622,0.796845555305481,1.393234372138977,1.5396232604980469,0.9422661662101746,1.2898417711257937,0.8616139888763428,1.0607584714889526,1.3833765983581543,1.3727118968963623,1.4083446264266968,1.1425583362579346,0.8186721801757812,0.8390300869941711,1.4813776016235352,1.066325306892395,0.9746423363685608,1.097173810005188,1.916237950325012,0.8991110324859619,1.4673713445663452,1.331912398338318,1.190965175628662,1.1725142002105713,1.0345739126205444,1.0228259563446045,1.4289551973342896,1.0473012924194336,1.1557440757751465,1.3481920957565308,0.919665277004242,1.2601497173309326,1.1382677555084229,1.1495012044906616,1.39142107963562,0.9256771206855774,1.8667854070663448,1.0321632623672483,1.2897027730941772,1.5466517210006714,1.237877368927002,1.64264714717865,0.5988892316818237,1.1702756881713867,1.4155441522598269,1.2548201084136963,1.8196117877960205,0.8199277520179749,1.3450590372085571,1.0035208463668823,1.3098453283309937,0.9930899143218994,1.3418861627578735,1.3548705577850342,0.8242701888084412,1.0963717699050903,1.4973269701004028,0.9547159075737,0.8523107767105103,1.2082918882369995,0.8908430337905884,1.4012898206710815,1.4096298217773438,0.7556526064872742,1.6501728296279907,0.8540463447570801,1.0077582597732544,1.1546188592910769,1.245100975036621,1.3103824853897097,0.7708791494369507,0.870373010635376,1.316927433013916,1.591312289237976,1.0624911785125732,0.9912424683570862,1.8816403150558472,1.0165753364562988,1.3458802700042725,0.662730872631073,1.598116755485535,1.435643196105957,0.8924798369407654,0.8302277326583862,1.3009033203125,1.4379501342773438,1.4220553636550903,1.0708250999450684,1.241310954093933,1.0445146560668943,1.8655025959014893,1.4125301837921145,1.2850944995880127,1.360060453414917,1.1481003761291504
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
