,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
10,12.426256895065308,11.288057565689089,11.187820672988892,10.579099178314207,10.559052467346191,11.67438268661499,10.818862676620483,11.375347375869753,11.657631635665894,11.306129217147827,11.578914880752563,10.646467208862305,11.467725038528442,11.447311639785768,10.845922708511353,10.907602071762083,11.255080223083496,11.20133376121521,11.248063802719116,11.61394500732422,11.38853120803833,11.390891790390016,11.304802656173706,10.966034173965454,10.543612480163574,11.359890937805176,10.75691056251526,11.292860746383669,11.469767570495604,10.79835081100464,11.146692276000977,11.228395462036133,10.161609292030334,10.625663161277773,11.336908340454102,11.771329402923584,11.74828553199768,11.160728931427002,11.104297637939451,10.648458242416382,11.23721981048584,11.855883359909058,10.851125955581663,11.482022762298584,11.319323778152466,11.286436080932615,11.065930604934692,11.289340019226074
11,12.51688027381897,11.529674291610718,10.997646808624268,10.6929771900177,10.640544176101685,11.529572010040283,10.869359493255615,11.451135396957396,11.671995639801024,11.25425410270691,11.610983610153198,10.570318698883057,11.225548267364502,11.207613706588743,10.856548547744753,10.146950840950012,11.373414754867554,11.256634712219238,11.438392162322998,11.561887264251707,11.473021745681764,11.344574451446531,11.468499898910522,11.032475471496582,10.524956226348875,11.31105351448059,10.740056991577148,11.375039100646973,11.521610975265505,10.7581787109375,11.072327613830566,11.279543161392212,10.174317717552183,10.687562465667725,11.145042181015016,11.579052925109863,11.63804841041565,11.286349773406982,11.406440496444702,10.46288514137268,11.279462814331056,11.836727142333984,10.652587413787842,11.229797124862673,11.2396821975708,11.137460231781006,10.990779161453249,11.294984340667725
12,12.438984632492064,11.467121124267578,11.057531595230104,10.690687656402588,10.624037027359009,11.362211465835571,10.798384428024292,11.443326711654665,11.55775499343872,11.16827130317688,11.670114517211914,10.361122965812685,11.36343789100647,11.056922435760498,10.912262439727783,10.15547800064087,11.26429533958435,11.335673809051514,11.357629537582396,11.424412965774536,11.408773422241213,11.289154052734377,11.221659898757936,11.143779039382936,10.422771692276,11.286767959594728,10.507249355316162,11.243284463882446,11.564046144485474,10.706493735313416,11.19977045059204,11.282761335372925,10.298070430755615,10.781153798103333,11.240357875823976,11.486853122711182,11.79127049446106,11.36063003540039,11.301692724227903,10.416064739227297,11.128310441970823,11.839690446853638,10.626287698745728,11.143073797225952,11.32862901687622,11.223094940185549,10.761972188949583,11.327819108963013
13,12.429482698440552,11.549433946609495,11.00904631614685,10.568668603897097,10.572779893875122,11.201805830001833,10.72174072265625,11.521478652954102,11.453870058059692,11.195894718170166,11.717646837234495,10.57196855545044,11.180113315582275,11.078831672668455,10.678102016448976,10.169703125953674,11.494652032852173,11.638174295425417,11.24152445793152,11.385353088378906,11.249433755874634,11.340574502944946,11.16285490989685,11.019846677780151,10.24995505809784,11.016783475875854,10.699551105499268,11.306166648864746,11.425790786743164,10.443636178970335,11.121619939804075,11.315970182418823,10.279226660728456,10.691968083381653,11.097125053405762,11.560081958770752,11.835566759109495,11.377864837646484,11.426265954971312,10.704725742340088,11.020687341690063,11.873735666275024,10.761236190795898,11.208681106567385,11.212553024291992,11.067232847213743,10.744664430618286,11.408215522766112
14,11.947114944458008,11.560500144958496,11.080126762390137,10.605980157852173,10.455763339996338,11.270872116088867,10.691833734512327,11.50505828857422,11.60165786743164,11.069591522216797,11.852920055389404,10.702146768569946,11.179015159606934,11.005994081497192,10.54460883140564,10.026573657989502,11.555833101272585,11.844649314880373,11.008676290512083,11.105470895767212,11.340826988220217,11.400216341018677,11.067162275314333,10.879550337791445,10.356802225112917,10.992236852645874,10.71951985359192,11.20405650138855,10.902612686157228,10.26990568637848,10.992066383361816,11.43970799446106,10.350582599639893,10.638706922531128,10.913721323013306,11.60099196434021,12.047939538955688,11.206172227859495,11.608221054077148,10.874647378921509,11.084601163864136,11.712547063827516,10.909984588623049,11.22374439239502,11.16506552696228,10.78836178779602,10.762620449066162,11.406436204910278
15,11.924795627593994,11.39939785003662,11.180912971496582,10.608332395553589,10.54331636428833,11.238385915756226,10.74953556060791,11.342781066894531,11.341262340545654,11.03834319114685,11.91012191772461,10.792943000793455,11.281453609466553,11.01010799407959,10.449118852615356,9.959729671478271,11.420757532119753,11.652164936065674,10.693984508514404,10.90575909614563,11.553107261657717,11.338348627090454,10.909837245941162,10.813662886619568,10.389897465705872,10.836103916168211,10.519239902496338,10.97711181640625,11.163973093032835,10.027795553207396,11.00681471824646,11.291073083877563,10.244461059570312,10.60603642463684,10.8937885761261,11.526265382766724,11.874882698059082,11.138732671737673,11.446385860443115,10.684581518173218,11.053987741470335,11.62833547592163,10.988341093063354,11.298484802246094,11.230836153030396,10.55541479587555,10.87250542640686,11.232129096984863
16,11.812239170074465,11.299686908721924,11.374723434448242,10.700162410736084,10.577946901321411,11.238050699234009,10.58759832382202,11.362409591674805,11.392640352249146,10.82953643798828,11.96707534790039,10.715025663375854,11.408429861068726,11.090433359146118,10.49220323562622,10.134758830070496,11.252617835998535,11.632518291473389,10.41245150566101,10.85226035118103,11.48472285270691,11.287205934524536,10.736548900604248,10.714237332344055,10.444475650787354,10.82801914215088,10.545926332473757,11.00766634941101,11.15827226638794,10.050472974777222,10.760823726654053,11.258639812469482,10.193326592445374,10.421659469604492,10.91682481765747,11.098152875900269,11.905653953552246,11.033270597457886,11.262373924255373,10.494531393051147,10.950925350189207,11.617077827453612,10.84003496170044,11.358494997024536,11.32427453994751,10.395375967025757,10.634033203125,11.301337718963625
17,11.671000480651855,11.416768550872805,11.6440749168396,10.753559350967407,10.677762746810911,11.274193525314333,10.476617455482485,11.339857578277588,11.3686261177063,11.040046691894531,11.472964763641356,10.625613927841188,11.33207392692566,11.092100381851196,10.528658628463743,10.125625133514404,10.937628507614136,11.60755205154419,10.539079904556274,10.820532083511353,11.596892833709717,10.954472064971924,10.906720638275146,10.744570970535278,10.088655829429626,10.834579706192017,10.436768054962158,11.139236688613892,11.080700874328612,10.006571412086489,10.441617488861084,11.319478750228882,10.123185276985168,10.344964027404783,10.839581489562988,11.157284259796144,11.895920276641846,11.168057441711426,11.388038158416748,10.613810777664185,10.73590922355652,11.395607709884644,10.941738605499268,11.415499925613403,11.112436771392822,10.654152870178224,10.72620153427124,11.12700057029724
18,11.799594640731812,11.206419229507446,11.514508724212646,10.747172355651855,10.753591537475586,11.266984462738035,10.4380042552948,11.18493366241455,11.229670763015749,10.936418771743774,11.103687286376951,10.555660009384155,11.144068717956545,11.07138466835022,10.471580982208252,10.049947381019592,11.014140367507936,11.409082889556885,10.511720180511476,10.811887383461,11.523326873779297,11.001782655715942,10.848995685577393,10.375263690948486,10.035042881965635,10.856682538986206,10.461289048194883,11.00971221923828,10.834040880203249,9.721975922584534,10.386647939682009,11.242909908294678,9.961975932121277,10.458253979682922,10.954219818115234,11.210018634796144,11.706029653549194,11.236419439315796,11.188230037689207,10.731494426727297,10.598583459854126,11.26440405845642,10.578401565551758,11.513055562973022,11.099398851394652,10.591570854187012,10.838637351989746,11.153308868408203
19,11.85444951057434,11.129036664962769,11.49671506881714,10.680049896240234,10.927984952926636,11.156259298324583,10.3700110912323,11.248919010162354,11.184718132019045,10.757040977478027,11.132851123809814,10.41709852218628,11.089432001113892,10.934654712677002,10.49168586730957,10.018604636192322,10.80758500099182,11.227771759033203,10.591371536254885,10.840591788291931,11.504680156707764,11.270259618759155,10.75019359588623,10.299185156822205,9.851571321487429,10.78477907180786,10.407199025154114,11.077045440673828,10.7105450630188,9.640563011169434,10.318325996398926,11.19311547279358,9.97294580936432,10.0857093334198,11.071945428848268,11.1003577709198,11.62503743171692,11.36390995979309,11.269131422042848,10.841451168060305,10.42629337310791,11.313584327697754,10.535956859588625,11.526917934417725,11.222122192382812,10.378230452537537,10.789310932159424,11.182427406311035
20,11.50753140449524,11.125075101852415,11.565401077270508,10.806658267974854,10.885232210159302,11.165151596069336,10.275313258171082,11.127285957336426,11.089731454849243,10.768166303634644,11.132239818572998,10.491809606552124,11.092622756958008,10.867280960083008,10.566396951675417,9.931322455406187,10.731655359268188,11.158978939056396,10.449927687644958,10.699582815170288,11.35340452194214,11.43446397781372,10.654420852661133,10.399691224098206,9.778549790382383,10.780248641967772,10.294849872589111,11.054025411605837,10.578046321868896,9.717949151992798,10.272075533866882,11.234165668487549,10.096543312072754,9.941093802452087,11.210228443145752,11.165671825408936,11.74355936050415,11.489631652832031,11.237401962280272,10.751736879348757,10.307757139205933,11.375298500061035,10.406230688095093,11.413527488708496,11.223427295684814,10.285268425941467,10.667447805404665,10.95954179763794
21,11.497047424316406,10.91968035697937,11.480026245117188,10.913960456848145,10.8330717086792,11.210526943206789,10.342198133468628,11.002842426300049,10.984737873077393,10.803525686264038,11.011996984481812,10.512388706207275,11.230401515960692,10.68695902824402,10.59398889541626,10.049554228782654,10.54848599433899,11.231278657913208,10.421405553817747,10.57569980621338,11.408905267715454,11.388351202011108,10.819095134735107,10.35860538482666,9.76241970062256,10.645126342773438,10.251493692398071,11.12420129776001,10.648527264595032,9.51872980594635,10.261754155158997,10.791144609451294,9.979693412780762,9.9304301738739,11.388109922409058,10.97799015045166,11.734490633010864,11.473650693893433,11.09228777885437,10.626272201538086,10.098618388175964,11.442906856536863,10.439213514328005,11.32012677192688,11.1806480884552,10.3729407787323,10.665822982788086,11.038527250289915
22,11.389688730239868,10.957764625549316,11.595797538757324,10.958986282348633,10.847779750823976,11.14545750617981,10.348031759262083,11.111903190612791,10.732900857925417,10.74679470062256,11.056652784347534,10.414202094078064,11.40137529373169,10.788715124130247,10.648369789123535,10.104776620864868,10.488747477531431,11.18649673461914,10.412276983261108,10.695066809654236,11.50261926651001,11.483962059020996,10.772376537322998,10.448140740394592,9.662985444068909,10.57925033569336,10.338877558708193,11.15726399421692,10.512302160263062,9.475775599479675,10.194953918457031,10.902355909347534,9.900253415107729,9.462373733520508,11.193034410476685,10.843548893928528,11.876238822937012,11.5207417011261,11.259466648101808,10.549676179885864,9.972471833229063,11.618136167526243,10.368590474128723,11.069067478179932,10.971930742263794,10.498423457145693,10.716376066207886,10.836960554122925
23,11.530782461166382,11.029582977294922,11.62968635559082,10.757299423217772,10.814637422561646,11.068542003631592,10.595879316329956,10.838228940963743,10.789151906967165,10.652111649513245,11.230168581008911,10.397944450378418,11.26268982887268,10.77126932144165,10.640054702758787,10.086717128753662,10.351651191711426,11.310733556747437,10.56009817123413,10.705570697784424,11.672756433486938,11.44261121749878,10.923232316970823,10.241928696632383,9.498664259910583,10.1572687625885,10.278500080108644,10.989659070968628,10.489078044891356,9.373996496200562,10.123887777328491,10.93755555152893,9.8021240234375,9.417095184326172,11.162379503250122,10.852060079574583,11.900399923324583,11.393423318862917,11.160119771957396,10.352920055389404,9.874079465866089,11.45958924293518,10.19009554386139,11.116156101226808,11.03527855873108,10.63409662246704,10.328226327896118,10.919392585754396
24,11.532719612121582,10.963176250457764,11.564189910888672,10.896549940109251,10.532567977905272,11.143211364746094,10.71861743927002,10.74615478515625,10.758888959884644,10.762761354446411,11.013328790664673,10.410490155220032,11.36449694633484,10.634759187698364,10.72929549217224,10.02875804901123,10.292278051376345,11.28819727897644,10.51793646812439,10.751072645187378,11.25109577178955,11.4603431224823,10.667748928070068,10.22347331047058,9.553021907806396,10.158753752708437,10.231775283813477,10.871270656585692,10.613719463348389,9.435656785964966,10.158982634544373,11.050502061843872,9.706127285957336,9.442495346069336,10.968448162078856,10.793571949005129,11.77965211868286,11.34897494316101,10.950969457626345,10.26871371269226,9.854043841362,11.381584882736206,10.164227604866028,10.881389737129211,11.142775297164915,10.644115209579468,10.474331378936768,10.531588315963743
25,11.515077590942385,11.043362617492676,11.508931875228882,10.830912351608276,10.56317949295044,11.045963048934937,10.665189504623411,10.75516128540039,10.638791561126707,10.939396858215332,10.68568992614746,10.374645590782166,11.254407167434692,10.608624935150146,10.748337030410768,10.213102340698242,10.23386251926422,11.151481866836548,10.625873804092407,10.824830532073976,11.198971509933472,11.371132850646973,10.745160579681396,10.231377005577087,9.335614681243896,10.382590413093569,10.284090995788574,10.692188501358032,10.52790081501007,9.557881832122805,10.26803970336914,11.014666557312012,9.764379739761353,9.601383924484251,10.900185346603394,10.38433051109314,11.719449520111084,11.304635763168337,11.054726839065552,10.152928709983826,9.897703289985657,11.393527269363403,10.21187174320221,10.777804970741272,11.112544298171995,10.561079502105711,10.406198620796204,10.493350744247437
26,11.515907287597656,11.005449295043944,11.092834949493408,10.793277263641356,10.56809949874878,11.077638864517212,10.76716685295105,10.761237144470217,10.513818383216858,11.063661813735962,10.722665071487429,10.374183893203735,11.32109522819519,10.690121173858644,10.507251262664797,9.954912304878237,10.170995950698853,11.328035831451416,10.722473859786987,10.92781114578247,11.224277257919312,11.428576231002808,10.825591087341309,10.04011595249176,9.247872829437256,10.304848432540894,10.29689908027649,10.564175128936768,10.32117199897766,9.59631609916687,10.316492795944214,10.690920352935793,9.738202810287476,9.596891522407532,10.833397626876833,10.522820591926576,11.783034086227415,11.045765161514282,11.125531435012816,9.964436888694763,9.809805750846865,11.160940885543823,10.011760592460632,10.79117465019226,11.158767223358154,10.511176824569702,10.396906614303589,10.458856582641602
27,11.56651258468628,10.926239967346191,10.748789310455322,10.696615219116213,10.567501068115234,10.947380065917969,10.782130479812622,10.48041546344757,10.485517382621763,10.997456550598145,10.336206555366516,10.230624198913574,11.358601570129396,10.736230850219728,10.33758282661438,9.911864042282104,10.173784732818604,11.194900512695312,10.702758073806764,10.97121000289917,11.101794242858888,11.265031099319458,10.583038091659546,9.816417336463928,9.014502763748167,10.200670957565308,10.236711621284485,10.40727949142456,10.220981240272522,9.536720156669617,10.338788509368896,10.730365514755247,9.82294261455536,9.436622619628906,10.894285440444946,10.521323442459106,11.89147162437439,11.146461248397827,11.0139422416687,10.072728395462036,10.02609097957611,11.285362482070925,10.046372890472412,10.827154159545898,11.02159547805786,10.405126333236694,10.427358508110046,10.381467580795288
28,11.409808874130247,10.70683741569519,10.610817670822144,10.72347927093506,10.52045965194702,11.01744794845581,10.958512544631958,10.47103714942932,10.419541835784912,11.068966150283812,10.130212664604189,10.141785383224487,11.226208686828612,10.7896625995636,10.212159633636476,9.961283206939695,10.22814440727234,10.895949602127075,10.92484712600708,10.93514108657837,11.252697944641112,11.194463729858398,10.68192195892334,9.802464485168455,8.967543244361877,10.053339838981628,10.228032946586609,10.42288625240326,10.086752772331238,9.431922674179075,10.328212976455688,10.866844415664673,9.94682228565216,9.34014105796814,10.753244400024414,10.265297889709473,11.932408094406128,11.210482120513916,10.696996927261353,9.876583337783812,9.967482209205627,11.343260765075684,9.969686269760132,10.950930833816528,11.040175914764404,9.986031174659727,10.305769085884094,10.395065784454346
29,11.509538650512695,10.86735725402832,10.444769620895386,10.626015424728394,10.481072187423706,10.82406520843506,10.747750520706177,10.438506364822388,9.990406274795532,10.804790258407593,10.26985001564026,10.036001443862917,11.290944814682009,10.614579916000366,10.194518566131592,9.945006728172302,10.122541189193726,10.949391603469849,10.831814050674438,10.883803129196169,11.244571685791016,11.06386423110962,10.542910814285278,9.621551990509031,8.835391640663147,9.95238709449768,10.17219364643097,10.415671706199646,10.209594130516052,9.35865557193756,10.131365776062012,10.817854166030884,9.853803396224976,9.243184447288511,10.82745885848999,10.242982625961304,11.784632682800291,11.076918125152588,10.62549376487732,9.538921236991882,9.8965083360672,11.420353889465332,10.07059383392334,10.884421467781069,11.22864270210266,9.940500617027284,10.124428510665894,10.208336472511292
30,11.28566026687622,10.8930344581604,10.41910457611084,10.366695642471312,10.197962760925291,10.860764265060425,10.718478679656982,10.347962856292725,10.16657328605652,10.621437072753906,10.347412824630736,10.102296471595764,11.32683777809143,10.373087644577026,10.14845871925354,9.866223692893982,10.124856114387512,10.875251293182371,10.831417083740234,11.054999828338625,11.183236837387083,11.12319040298462,10.571399927139282,9.572417974472046,8.785192012786865,9.819243550300598,10.188825368881226,10.513274073600767,10.3593031167984,9.407290697097778,9.947813630104063,10.886662006378174,9.853810787200928,9.208873867988586,10.894456386566162,10.130123376846312,11.648661613464355,10.966985940933228,10.580729007720947,9.490691900253296,9.55775821208954,11.340556859970093,10.19649088382721,10.755983233451843,11.224206447601318,9.94096052646637,10.080872893333437,10.065435528755188
31,11.315459251403809,10.990813732147217,10.43231201171875,10.197139263153076,10.148193836212158,10.865460872650146,10.640579462051392,10.439626455307009,10.04174280166626,10.57397472858429,10.342221856117249,10.330674886703491,11.014060258865356,10.331683158874512,9.93057894706726,9.670373558998108,9.980910062789915,10.763527631759644,10.801400423049929,10.57553505897522,11.338411331176758,10.957253694534302,10.560105085372925,9.495133519172668,8.660905003547668,9.963467836380005,10.039043307304382,10.423221230506895,10.518853306770325,9.394643187522888,9.855080246925354,11.017851114273071,9.96006429195404,9.340039372444153,11.061229944229126,10.202719807624815,11.258039236068726,10.7972571849823,10.566217422485352,9.56339406967163,9.696035265922546,10.962324857711792,10.125401139259338,10.802428603172302,11.199397802352903,10.061967968940737,10.111335396766664,9.787729501724243
32,11.212095260620115,10.900522470474243,10.483729839324951,9.988029837608336,9.969145894050598,10.941802740097046,10.553150653839111,10.34936499595642,9.903414011001589,10.465182065963743,10.290483474731444,10.364173889160156,10.80213975906372,10.371048212051392,9.798330783843994,9.65373146533966,9.767381191253662,10.813234567642212,10.824651718139648,10.706254959106444,11.34102177619934,10.941017389297484,10.511228322982788,9.48738408088684,8.647418975830078,9.805149793624878,9.96063995361328,10.589202523231506,10.46750795841217,9.425752997398376,10.024189949035645,10.752030372619627,10.037970542907717,9.320517539978027,10.926321983337402,10.032986998558044,10.860271453857422,10.725939273834229,10.48215126991272,9.540393948554993,9.700698137283323,10.99351692199707,9.949751019477844,10.762729048728945,11.1585431098938,9.937264323234558,10.049593329429626,9.692406296730042
33,10.938042640686035,11.016891717910768,10.574954986572266,9.977173447608948,9.77754771709442,10.858166217803957,10.267622947692873,10.482779264450071,9.897603034973145,10.436266660690308,10.280627369880676,10.356104612350464,10.593514442443848,10.208842635154724,9.796940445899963,9.537229061126707,9.822559356689451,10.906940460205078,10.898514032363892,10.787698030471802,11.300248622894289,10.703886985778809,10.44787883758545,9.582160711288452,8.581054449081421,9.710944294929504,9.76557731628418,10.692570924758911,10.602829337120056,9.282670140266418,10.10152018070221,10.57223105430603,10.065900683403015,9.30355668067932,10.86068606376648,9.861855268478394,10.569968938827516,10.546608209609984,10.535275220870972,9.575439810752869,9.636704087257383,10.704830765724182,9.996421217918396,10.82581901550293,11.20470404624939,10.037622332572935,10.020597577095032,9.7059965133667
34,10.76620078086853,10.958600282669067,10.542198181152344,9.785954713821411,9.61763560771942,10.872916460037231,10.175038456916807,10.455876111984251,9.903070569038391,10.35359811782837,10.268137693405151,10.375357151031494,10.534011006355286,10.227194428443909,9.77938437461853,9.303185105323792,9.907671809196472,10.873565673828123,10.599719762802124,10.741803407669067,11.364564657211304,10.623131275177002,10.391323566436768,9.58992612361908,8.617746114730835,9.662766098976135,9.72473669052124,10.609845519065855,10.522506833076475,9.28694999217987,10.023589253425598,10.61014723777771,10.005741715431212,9.312819123268127,10.905594110488892,10.013869881629944,9.931523323059082,10.442471504211426,10.471170663833618,9.561973333358765,9.569584846496582,10.854150533676147,9.835138082504272,10.780387043952942,11.094422817230225,10.154630422592165,9.991708636283876,9.633094549179075
